RAJ2000,DEJ2000,pcS,paS,N
133.12129166666665,56.112694444444436,0.938,0.015,65
133.13516666666663,56.12291666666666,0.0,0.806,31
133.13524999999998,56.80527777777777,0.862,0.0,29
134.88970833333332,57.34188888888888,1.0,0.0,56
134.66312499999998,57.37563888888888,0.0,0.962,52
132.4814583333333,57.12202777777777,0.022,0.935,46
135.56854166666665,58.012611111111106,0.0,0.879,33
135.89141666666666,58.24697222222221,0.897,0.034,58
135.06849999999997,58.38544444444444,0.018,0.964,55
136.09779166666664,58.671611111111105,0.893,0.0,28
134.08504166666665,58.29527777777777,0.85,0.0,20
134.3538333333333,59.00838888888888,0.018,0.895,57
134.42291666666665,59.03430555555555,0.0,0.815,27
134.53266666666664,59.20616666666666,0.0,1.0,79
133.09216666666666,58.85141666666666,0.0,0.88,50
135.417375,59.69877777777777,0.0,0.818,22
135.02995833333333,60.082805555555545,0.029,0.943,35
135.05299999999997,60.10913888888888,0.0,0.95,60
134.8694583333333,60.20566666666666,0.026,0.895,38
139.84429166666663,58.23427777777777,0.03,0.879,33
138.5524583333333,58.35072222222222,0.897,0.034,29
138.98454166666664,58.973388888888884,0.0,0.906,53
139.34904166666664,59.05199999999999,1.0,0.0,34
139.928125,60.06108333333332,0.0,0.852,27
140.6590833333333,60.865444444444435,1.0,0.0,23
141.74949999999998,60.80149999999999,0.0,0.879,33
141.83504166666665,61.18302777777777,0.015,0.868,68
141.3839583333333,61.504861111111104,0.9,0.0,30
137.24883333333332,59.89699999999999,0.946,0.0,37
138.33179166666665,61.15927777777777,0.846,0.077,26
139.42749999999998,60.498166666666656,1.0,0.0,32
140.97879166666664,61.45997222222221,0.846,0.038,26
140.6919583333333,62.02141666666666,0.037,0.87,54
140.6942083333333,62.252444444444436,0.0,0.9,30
139.3615833333333,62.1826111111111,0.025,0.925,40
137.69924999999998,61.97074999999999,0.828,0.0,29
137.71020833333333,61.98624999999999,1.0,0.0,23
138.04304166666665,62.14422222222221,0.938,0.031,32
138.44291666666663,62.33180555555555,1.0,0.0,67
138.62149999999997,62.36180555555555,0.848,0.0,33
129.06737499999997,58.6663611111111,0.0,0.828,29
129.27791666666664,59.272861111111105,0.0,0.939,33
131.09391666666664,59.2941111111111,0.983,0.017,60
130.22812499999998,59.91591666666666,0.891,0.036,55
130.24416666666664,60.2396111111111,0.017,0.932,59
134.1137083333333,60.14569444444444,0.019,0.811,53
134.318875,60.7011111111111,0.812,0.0,32
131.0682083333333,60.63144444444443,0.0,0.96,25
131.928125,60.797166666666655,0.0,0.9,30
128.57441666666665,59.41827777777777,0.942,0.0,52
130.33779166666665,60.43113888888888,0.0,1.0,45
128.96145833333333,60.6541111111111,0.0,0.965,57
126.86533333333331,60.030222222222214,0.877,0.015,65
127.86266666666666,60.99519444444444,0.022,0.978,46
130.58737499999998,60.75902777777777,0.0,0.97,33
129.9163333333333,60.96888888888888,0.0,0.984,62
130.2100833333333,61.12491666666666,0.033,0.917,60
129.56362499999997,61.60030555555555,0.889,0.0,36
128.70208333333332,61.502444444444436,0.043,0.957,23
129.13266666666664,61.71177777777777,0.0,1.0,25
128.24283333333332,61.80402777777777,0.042,0.875,24
130.48416666666665,62.458722222222214,0.0,0.96,25
135.237,60.621305555555544,0.885,0.0,26
134.7642083333333,60.68638888888888,0.879,0.03,33
135.671,61.06327777777777,0.0,0.984,61
134.92,61.7558611111111,1.0,0.0,31
135.80770833333332,62.64238888888888,0.941,0.029,34
134.73062499999997,62.74822222222221,0.019,0.907,54
134.87337499999998,63.32616666666666,0.018,0.964,55
134.92454166666664,63.33374999999999,0.0,0.985,66
137.50804166666666,62.03166666666666,0.871,0.0,31
137.13287499999998,62.14263888888888,0.952,0.016,63
137.67054166666665,62.5961111111111,0.968,0.0,31
138.8935,62.96180555555555,0.913,0.014,69
139.8602083333333,63.447416666666655,0.0,1.0,31
139.01324999999997,63.53591666666666,0.016,0.937,63
136.11104166666664,63.023444444444436,0.0,0.941,34
137.94245833333332,64.29666666666665,0.0,0.966,29
132.72187499999998,63.03430555555555,0.889,0.0,27
134.80541666666664,63.84177777777777,0.0,0.98,51
134.4488333333333,63.8168611111111,0.906,0.0,32
137.25991666666664,64.89172222222221,1.0,0.0,33
135.09425,64.91438888888888,0.0,1.0,27
149.96841666666666,55.13913888888888,0.0,0.964,55
150.14533333333333,55.241722222222215,0.0,0.818,33
150.08933333333331,55.2526111111111,0.882,0.0,34
151.97324999999998,55.79166666666666,0.04,0.96,25
149.09974999999997,55.459194444444435,0.981,0.0,52
150.73399999999998,55.98624999999999,0.0,1.0,37
151.28616666666665,56.47163888888888,0.811,0.019,53
151.15087499999998,56.51805555555555,0.826,0.043,23
153.80712499999998,56.60330555555555,0.0,0.885,26
153.93995833333332,56.70647222222222,0.0,1.0,33
153.7975833333333,56.672083333333326,0.0,1.0,27
152.86195833333332,56.91161111111111,0.0,0.962,26
154.0427083333333,58.42702777777777,0.0,1.0,61
148.59675,56.88502777777777,0.0,0.917,24
151.18016666666665,57.57063888888888,0.032,0.806,31
147.96395833333332,57.39227777777777,0.0,0.969,32
147.6522083333333,57.54288888888888,0.903,0.0,62
149.89716666666664,58.59247222222221,0.033,0.933,30
151.19704166666665,57.60163888888888,0.0,0.886,35
152.2108333333333,57.910416666666656,0.0,0.935,31
151.4263333333333,58.49513888888888,0.016,0.905,63
157.88362499999997,58.81227777777777,0.0,0.957,23
157.5898333333333,58.79641666666666,0.0,0.957,23
157.02049999999997,59.08147222222222,0.926,0.037,27
155.30416666666665,58.40352777777777,0.833,0.0,30
156.31687499999998,59.13547222222221,0.0,0.9,20
157.2023333333333,59.453055555555544,0.829,0.024,41
158.43779166666664,59.360499999999995,0.0,0.944,36
160.71045833333332,60.329222222222214,0.0,1.0,29
161.06983333333332,60.51227777777777,0.02,0.857,49
157.9839583333333,59.98188888888888,0.932,0.017,59
158.46170833333332,60.50172222222221,0.926,0.0,27
158.96262499999997,60.893722222222216,0.893,0.0,28
160.53724999999997,61.25455555555555,0.0,0.833,30
155.55304166666664,59.85413888888888,0.902,0.0,61
155.94316666666666,60.75202777777777,0.948,0.017,58
154.06054166666664,60.22747222222221,0.04,0.84,25
153.75949999999997,60.34602777777777,0.0,0.917,48
155.17079166666664,60.584083333333325,0.053,0.921,38
156.21637499999997,61.130666666666656,0.0,0.938,32
157.5872083333333,61.26372222222221,0.0,0.941,34
158.20699999999997,61.41430555555554,0.913,0.029,69
158.4925833333333,61.524555555555544,0.0,0.821,39
158.01037499999998,61.63602777777777,0.0,1.0,26
160.46037499999997,61.9491111111111,0.893,0.0,28
159.49691666666664,61.886333333333326,0.967,0.033,30
160.15675,62.128722222222216,0.0,0.833,36
158.06862499999997,62.359444444444435,0.0,0.896,48
157.5178333333333,62.20855555555555,0.0,1.0,18
157.97316666666666,62.4011111111111,0.0,0.967,30
159.261375,62.52541666666666,0.808,0.0,26
147.56329166666666,57.7678611111111,0.857,0.036,28
147.13979166666664,57.65916666666666,0.862,0.0,29
147.12862499999997,57.970722222222214,0.017,0.81,58
147.49462499999998,58.37591666666666,0.821,0.018,56
148.0934583333333,58.939249999999994,0.821,0.0,28
146.47799999999998,58.51549999999999,0.897,0.069,29
146.63287499999998,58.90319444444444,0.0,1.0,30
148.02616666666665,60.13599999999999,0.875,0.062,32
151.39695833333332,60.07730555555555,1.0,0.0,21
152.12974999999997,60.20324999999999,0.0,1.0,63
152.30712499999998,60.8476111111111,0.811,0.0,37
150.84091666666666,61.145222222222216,0.0,0.944,36
151.42849999999999,61.58424999999999,0.0,1.0,22
147.17575,59.82444444444444,0.067,0.867,30
148.02749999999997,60.7036111111111,0.0,0.805,41
144.9082083333333,59.79124999999999,0.033,0.902,61
144.36366666666666,60.32699999999999,0.933,0.033,30
145.42420833333333,60.63969444444444,0.852,0.0,27
144.725125,60.831111111111106,0.948,0.0,58
145.30391666666665,61.06130555555555,0.0,1.0,69
146.65533333333332,60.911444444444435,0.0,0.95,60
147.35074999999998,61.08516666666666,0.083,0.833,24
146.02762499999997,61.0113611111111,0.0,0.851,67
148.44916666666666,61.036333333333324,0.047,0.93,43
150.49191666666664,61.80999999999999,0.0,1.0,34
147.73437499999997,62.18569444444444,0.018,0.821,56
150.534,62.75791666666666,0.0,0.82,61
153.2638333333333,60.65041666666666,0.0,0.891,64
153.00804166666666,60.622361111111104,0.0,0.912,34
154.74170833333332,62.25599999999999,0.982,0.0,57
155.75937499999998,62.25583333333333,0.877,0.053,57
153.1534583333333,61.943166666666656,0.828,0.0,29
152.90870833333332,62.39455555555555,0.959,0.02,49
154.21633333333332,62.56102777777777,0.816,0.0,38
157.17695833333332,62.492083333333326,1.0,0.0,29
159.03758333333332,63.683472222222214,0.951,0.016,61
155.55799999999996,62.90472222222221,0.0,0.806,31
158.04845833333331,64.10894444444443,1.0,0.0,57
158.8299583333333,64.1775,0.0,0.984,62
158.78754166666664,64.45069444444444,0.046,0.938,65
151.92162499999998,62.538166666666655,0.875,0.0,24
151.18020833333333,62.41738888888888,0.967,0.0,30
150.5790833333333,63.66355555555555,0.018,0.946,56
152.32279166666663,63.81063888888888,0.828,0.0,29
154.8518333333333,63.99027777777777,0.057,0.886,35
156.16537499999998,64.6029722222222,0.0,0.875,24
155.83195833333332,64.72947222222221,0.848,0.03,33
157.98099999999997,64.73483333333333,0.0,0.971,34
158.38524999999998,64.92386111111111,0.804,0.02,51
157.90929166666663,65.02597222222221,0.029,0.943,35
156.34858333333332,64.99869444444444,0.0,1.0,27
154.35587499999997,64.7165,0.962,0.0,26
155.180625,65.17208333333332,0.0,0.952,42
163.58204166666664,61.22069444444443,0.0,0.828,58
163.05504166666665,61.215083333333325,0.879,0.0,33
163.15112499999998,61.74963888888888,0.967,0.0,30
161.73125,61.44502777777777,0.828,0.069,29
162.58849999999998,61.990694444444436,0.031,0.844,32
161.44899999999998,61.667694444444436,0.016,0.806,62
163.75520833333331,62.73844444444443,0.0,0.9,40
166.16224999999997,62.74899999999999,0.966,0.0,29
169.66862499999996,63.454333333333324,0.966,0.0,59
168.25154166666664,63.35844444444444,0.0,0.963,27
169.08333333333331,63.80533333333332,0.986,0.014,69
166.99441666666664,63.926333333333325,0.0,0.926,27
167.20708333333332,64.0876111111111,1.0,0.0,19
167.7650833333333,64.24605555555554,0.028,0.833,36
161.7434583333333,62.61572222222221,0.033,0.917,60
162.54333333333332,63.2258611111111,0.913,0.014,69
160.55320833333332,62.98358333333332,0.017,0.881,59
162.1594583333333,63.410083333333326,0.955,0.0,22
160.41474999999997,63.494611111111105,0.0,1.0,40
165.04599999999996,63.82627777777777,0.0,0.833,30
167.95437499999997,65.81555555555555,0.04,0.92,25
170.96649999999997,63.822777777777766,0.864,0.0,22
171.48499999999999,64.33144444444443,0.033,0.967,30
170.5835,64.41277777777776,0.821,0.0,28
171.10662499999998,64.35516666666666,0.0,0.966,29
173.96499999999997,64.79844444444444,0.882,0.029,34
173.9264583333333,64.79166666666666,0.0,1.0,34
173.78724999999997,65.09297222222222,0.942,0.019,52
174.26666666666665,65.46558333333333,0.0,1.0,31
171.7195833333333,64.8441111111111,0.923,0.0,26
171.49116666666663,64.94352777777777,0.032,0.968,31
170.32287499999998,64.93241666666665,0.038,0.846,26
170.84799999999998,65.22130555555555,0.875,0.0,32
170.77891666666665,65.2518611111111,0.0,1.0,31
176.7199583333333,65.72444444444443,0.051,0.923,39
176.2422083333333,65.71347222222221,0.957,0.0,23
176.72904166666663,66.16166666666666,0.967,0.0,30
178.17374999999998,66.30758333333333,0.883,0.0,60
179.81045833333332,66.39705555555554,0.885,0.077,26
179.4119583333333,66.40974999999999,0.938,0.0,32
178.08404166666665,66.54488888888888,0.021,0.958,48
178.47354166666665,66.60791666666665,0.806,0.0,31
174.84624999999997,66.35399999999998,0.917,0.083,24
177.47616666666664,66.71338888888889,0.958,0.0,24
169.61616666666663,65.03219444444443,0.947,0.026,38
171.33254166666666,65.651,0.0,1.0,27
171.42529166666665,65.91072222222222,0.0,0.857,42
169.4179583333333,65.74994444444444,0.0,0.969,64
172.07654166666666,66.54677777777776,0.909,0.03,33
173.2954583333333,66.54666666666665,0.0,0.972,36
173.54524999999998,66.85141666666665,0.0,0.976,42
172.6124583333333,66.97394444444444,1.0,0.0,31
173.0403333333333,67.10113888888888,0.0,0.967,30
172.47149999999996,67.19388888888888,0.0,0.875,48
174.36691666666664,66.54105555555554,0.97,0.0,33
174.70804166666665,66.93799999999999,0.0,0.98,49
175.62170833333332,67.46713888888888,0.891,0.0,64
177.47966666666665,67.60524999999998,0.952,0.024,42
178.5780833333333,67.6011111111111,0.037,0.852,27
177.2957083333333,67.79544444444444,0.0,0.875,40
174.99887499999997,67.54980555555555,0.906,0.031,32
175.27433333333332,68.18108333333332,0.941,0.0,17
162.60004166666664,64.80947222222221,0.967,0.0,30
160.3195833333333,65.09927777777777,0.0,0.846,52
160.5395833333333,65.10152777777778,0.0,1.0,33
160.69229166666665,65.39616666666666,0.85,0.0,20
162.45012499999999,65.7001111111111,0.017,0.85,60
162.66599999999997,65.72722222222221,0.029,0.884,69
164.2457083333333,65.87583333333332,0.0,0.807,57
166.77879166666665,66.58458333333333,0.0,1.0,40
166.9733333333333,66.60469444444443,0.062,0.938,32
167.21816666666663,66.71799999999999,0.0,0.857,28
164.95725,66.93841666666665,0.919,0.0,37
165.3217083333333,67.10638888888887,0.903,0.097,31
166.60524999999998,66.77327777777776,0.0,1.0,36
167.50962499999997,66.98797222222221,0.828,0.0,29
159.76558333333332,65.55133333333332,0.818,0.0,22
161.73104166666664,66.31474999999999,0.0,0.974,39
161.09170833333332,66.72338888888888,0.0,0.962,26
165.88087499999997,67.52772222222221,1.0,0.0,53
170.56712499999998,67.18930555555555,1.0,0.0,38
170.08570833333332,67.06791666666666,0.983,0.0,58
170.5047083333333,67.44808333333333,0.0,0.935,31
171.8577083333333,67.59894444444444,0.818,0.03,33
168.51654166666665,67.36949999999999,0.852,0.037,27
168.51304166666665,67.85797222222222,0.912,0.0,34
144.524625,61.527722222222216,0.936,0.0,47
142.86649999999997,62.095833333333324,0.952,0.016,62
143.20524999999998,62.33674999999999,0.0,1.0,58
143.56849999999997,62.55491666666666,0.0,0.921,38
143.42316666666665,62.524111111111104,0.0,0.958,24
144.71216666666663,62.10077777777777,0.0,0.806,31
144.829625,62.170111111111105,0.844,0.031,32
145.17441666666664,63.15433333333333,0.944,0.0,18
145.00008333333332,63.36963888888888,0.0,0.85,60
148.66041666666663,63.01213888888888,0.027,0.865,37
149.5103333333333,63.7211111111111,0.0,0.951,61
148.09149999999997,63.41083333333332,0.0,1.0,28
147.14074999999997,64.32691666666666,0.939,0.0,33
148.12904166666664,64.81866666666666,1.0,0.0,34
141.5907083333333,62.46469444444443,0.0,0.964,28
142.29166666666666,63.34072222222221,0.018,0.946,56
141.14441666666664,63.50627777777777,0.864,0.0,44
140.9274583333333,63.706444444444436,0.877,0.018,57
142.65370833333333,64.23063888888888,0.0,0.933,30
146.6798333333333,65.0495,0.898,0.041,49
144.553375,64.66302777777777,0.844,0.0,32
144.7998333333333,65.10244444444443,0.028,0.917,36
143.22574999999998,64.75436111111111,0.862,0.0,29
151.76324999999997,64.72505555555554,0.913,0.0,23
153.75175,65.13988888888888,1.0,0.0,33
147.44391666666664,65.6766111111111,0.889,0.037,54
150.67695833333332,67.73049999999999,0.0,1.0,71
151.993125,68.36491666666666,0.0,1.0,39
140.08512499999998,63.72355555555555,0.0,0.893,28
141.01445833333332,64.64524999999999,0.84,0.04,25
139.07920833333333,64.82683333333333,0.0,0.913,23
138.1425833333333,64.70025,0.0,1.0,20
137.97804166666666,64.85413888888888,0.0,1.0,30
140.57674999999998,65.31875,0.0,0.97,33
144.79558333333333,66.09041666666666,0.943,0.029,35
144.32874999999999,66.44058333333332,0.0,0.882,51
144.47324999999998,66.87913888888887,0.897,0.026,39
143.02891666666665,66.2961111111111,0.0,0.86,50
137.55774999999997,65.11747222222222,0.913,0.043,23
137.54299999999998,65.73341666666666,0.0,0.882,34
138.61941666666664,66.66713888888889,0.0,0.81,63
142.86049999999997,67.77866666666665,0.0,0.931,29
143.05179166666665,68.43958333333332,0.833,0.056,36
146.54199999999997,66.62280555555554,0.036,0.821,28
146.9403333333333,66.94808333333333,0.0,0.821,39
145.96183333333332,67.40397222222221,0.93,0.0,57
148.89241666666663,68.61833333333333,0.032,0.806,31
145.12749999999997,67.94863888888888,0.0,0.926,27
149.97474999999997,68.10119444444443,0.017,0.81,58
151.96399999999997,68.71252777777777,0.0,0.864,22
150.870625,69.07966666666665,0.902,0.0,41
150.3338333333333,69.24133333333333,0.0,0.912,34
151.72216666666665,69.76713888888888,0.0,0.92,25
144.06641666666664,68.39933333333332,0.845,0.034,58
145.02683333333331,68.41205555555554,0.0,0.963,27
149.11591666666664,70.13322222222222,0.909,0.061,33
119.80629166666665,54.487583333333326,0.0,1.0,25
120.48254166666665,55.126749999999994,0.818,0.03,33
120.31758333333332,55.04266666666666,0.0,0.939,33
120.03329166666666,55.02869444444444,0.017,0.914,58
120.02966666666666,55.34963888888888,0.912,0.0,34
120.57708333333332,55.906833333333324,0.018,0.982,55
120.76024999999998,56.10674999999999,0.02,0.939,49
120.97258333333332,56.2651111111111,0.0,0.935,31
121.96058333333332,56.69349999999999,0.028,0.806,36
123.32179166666666,58.01052777777777,0.968,0.0,31
224.82841666666664,0.7358333333333332,0.97,0.03,33
225.16383333333332,1.0309444444444442,0.0,1.0,31
225.21062499999996,1.3377499999999998,0.862,0.0,29
224.66437499999998,1.2826388888888887,0.909,0.0,33
225.33812499999996,1.637083333333333,0.985,0.0,67
225.33649999999997,1.762111111111111,1.0,0.0,39
225.33454166666664,1.807333333333333,0.028,0.861,36
224.95829166666664,1.9053888888888886,0.966,0.0,58
225.17887499999998,1.9866388888888886,0.0,0.878,41
226.29562499999997,1.3101388888888887,0.885,0.0,61
227.64037499999998,2.243,1.0,0.0,56
227.2129583333333,2.800722222222222,0.0,0.957,23
226.12387499999997,2.3330277777777777,1.0,0.0,22
225.63199999999998,2.679277777777777,0.029,0.829,35
226.37749999999997,3.0873888888888885,0.982,0.018,57
226.6174583333333,3.1793333333333327,0.031,0.844,32
223.5329583333333,1.528833333333333,0.0,0.897,29
224.2862083333333,2.0343611111111106,0.0,1.0,23
224.5283333333333,2.438444444444444,0.034,0.81,58
223.35524999999996,2.303083333333333,0.0,0.862,29
222.2607083333333,2.436444444444444,0.0,1.0,64
222.91174999999996,2.713777777777777,0.966,0.034,29
223.76379166666663,2.7092777777777775,1.0,0.0,29
223.80579166666664,2.833333333333333,0.829,0.0,41
223.34749999999997,2.9665277777777774,0.0,0.852,27
225.2177083333333,3.458333333333333,0.0,0.971,35
224.17854166666663,3.224944444444444,0.938,0.031,32
224.64137499999998,3.5184999999999995,0.0,0.875,24
223.78016666666664,3.7368611111111107,0.019,0.827,52
224.37837499999998,3.8718888888888885,0.0,0.982,55
224.99037499999997,4.090166666666666,0.867,0.0,30
224.71616666666662,4.212055555555555,0.0,1.0,35
224.55104166666663,4.387694444444444,0.0,1.0,33
224.95054166666662,4.719333333333332,0.887,0.0,62
227.78066666666663,2.8671111111111105,0.81,0.0,63
227.75641666666664,3.0571388888888884,0.875,0.0,32
228.50162499999996,3.126055555555555,0.925,0.0,40
228.5263333333333,3.1470277777777773,0.015,0.892,65
228.7172083333333,3.982249999999999,0.815,0.0,27
228.33187499999997,3.8536388888888884,0.0,0.939,33
228.41762499999996,4.0714444444444435,0.833,0.0,30
226.86304166666665,3.2027499999999995,0.028,0.917,36
226.62054166666664,3.739055555555555,0.019,0.889,54
227.86337499999996,3.9885277777777772,0.0,1.0,29
227.9010833333333,4.566916666666666,0.015,0.938,65
227.85370833333332,4.603944444444444,0.964,0.0,28
229.7257083333333,4.109999999999999,0.0,0.96,25
229.68262499999997,4.293083333333333,0.971,0.0,35
228.99366666666663,3.999194444444444,0.0,0.952,63
229.23529166666663,4.4927777777777775,0.0,1.0,58
229.0784583333333,4.515222222222222,0.0,0.87,23
229.90554166666664,4.448777777777777,0.0,0.938,16
229.79512499999996,4.395138888888888,0.875,0.031,32
230.4314583333333,4.633277777777777,0.0,0.875,56
230.53612499999997,4.78586111111111,0.903,0.0,31
230.35791666666663,4.962166666666666,0.886,0.0,70
229.53837499999997,4.719444444444444,0.973,0.0,37
229.65162499999997,4.824944444444443,0.0,1.0,32
229.71916666666664,4.865694444444443,0.917,0.042,24
230.17837499999996,5.0690277777777775,0.034,0.828,29
229.87899999999996,5.1075833333333325,0.0,1.0,34
229.88687499999997,5.23225,0.027,0.892,37
229.87587499999998,5.261388888888888,0.983,0.017,58
228.51941666666664,4.267972222222221,0.903,0.032,31
228.5882083333333,4.411055555555555,0.875,0.031,32
228.29874999999996,4.450444444444444,0.037,0.889,27
228.27416666666664,4.564222222222222,0.0,0.828,29
228.56324999999998,4.725111111111111,0.057,0.914,35
228.48449999999997,4.710972222222222,0.946,0.0,37
228.85599999999997,4.681388888888888,0.983,0.017,58
228.87404166666664,5.013138888888888,0.0,0.861,36
227.97787499999995,4.869694444444444,0.952,0.0,63
228.21624999999997,4.847694444444444,0.0,0.889,27
228.5360833333333,4.823305555555555,0.872,0.0,39
228.25729166666665,5.0403055555555545,0.963,0.0,27
228.4043333333333,5.140027777777777,0.986,0.014,70
229.16791666666663,4.996444444444444,0.942,0.014,69
229.1423333333333,5.0545277777777775,0.974,0.0,77
229.52266666666662,5.2139999999999995,0.0,0.938,32
229.53504166666664,5.310666666666666,0.955,0.03,67
228.8093333333333,5.18986111111111,0.0,0.887,71
228.71787499999996,5.285972222222221,0.954,0.015,65
228.74749999999997,5.554916666666666,0.957,0.0,23
229.11829166666664,5.745027777777777,0.931,0.034,29
229.09599999999998,5.8648333333333325,0.0,0.852,61
226.48562499999997,3.707305555555555,0.982,0.018,56
226.8719583333333,4.028,0.904,0.019,52
226.0238333333333,4.008833333333333,0.918,0.033,61
226.24729166666663,4.29686111111111,0.0,0.875,24
227.37537499999996,4.7003611111111105,0.0,1.0,36
227.69299999999996,4.739916666666666,0.829,0.0,35
227.48204166666665,4.931388888888888,0.0,0.97,33
227.39399999999998,4.87475,0.034,0.828,29
226.6663333333333,4.691972222222222,0.869,0.016,61
226.88824999999997,4.854277777777777,0.927,0.0,55
225.8658333333333,4.683777777777777,0.88,0.04,25
226.17662499999997,4.9568611111111105,0.036,0.821,28
225.19729166666664,4.641694444444444,0.96,0.0,25
225.4548333333333,4.932222222222221,0.0,1.0,30
226.66324999999998,5.002027777777777,0.0,0.889,54
226.48624999999996,5.161083333333333,0.964,0.018,55
226.64362499999996,5.223638888888888,0.029,0.857,35
226.0065833333333,5.230305555555555,0.043,0.957,47
226.3593333333333,5.476694444444444,0.024,0.952,42
226.36054166666665,5.601916666666666,0.931,0.0,29
226.2543333333333,5.796777777777777,0.967,0.017,60
226.3898333333333,5.715416666666666,1.0,0.0,49
226.36654166666665,5.753694444444443,1.0,0.0,23
226.5642083333333,5.820333333333332,0.0,0.886,35
227.71587499999995,5.032611111111111,0.955,0.0,22
227.88304166666663,5.205722222222222,0.0,1.0,23
227.76216666666664,5.29311111111111,0.964,0.018,56
228.16649999999996,5.337138888888888,0.926,0.0,27
228.30424999999997,5.350777777777777,0.968,0.016,63
227.90562499999996,5.3975833333333325,0.941,0.059,34
227.35016666666664,5.241027777777777,0.028,0.861,36
227.77141666666662,5.520194444444444,0.97,0.0,66
227.92974999999996,5.667944444444443,0.0,0.889,27
228.37462499999998,5.698777777777777,0.0,0.93,43
228.24737499999998,5.7318333333333324,0.963,0.0,27
228.28566666666663,5.759499999999999,0.932,0.045,44
229.0108333333333,6.132249999999999,0.032,0.903,31
228.06429166666663,6.029333333333333,0.0,0.897,39
227.41166666666663,5.941249999999999,0.0,0.972,36
227.2654583333333,5.974916666666666,0.824,0.02,51
227.04037499999995,6.031583333333333,0.0,0.844,32
226.8050833333333,6.206805555555555,0.0,1.0,27
227.2369583333333,6.33586111111111,0.017,0.931,58
228.00737499999997,6.219249999999999,0.0,1.0,57
227.65191666666664,6.318722222222221,0.952,0.016,62
227.85099999999997,6.344166666666665,0.867,0.0,60
228.0787083333333,6.429194444444444,0.893,0.036,28
228.33449999999996,6.618027777777777,1.0,0.0,65
228.18416666666664,6.599972222222221,0.906,0.031,32
227.3418333333333,6.561194444444443,0.0,0.905,21
227.77229166666663,6.692333333333332,0.0,0.88,25
227.8632083333333,6.7141111111111105,0.0,0.806,31
228.01079166666665,6.931638888888888,0.038,0.906,53
227.56954166666662,6.892249999999999,0.917,0.083,24
222.53112499999997,2.945416666666666,0.0,0.964,28
222.11704166666664,3.408555555555555,0.0,0.853,34
222.9724583333333,3.3632499999999994,0.019,0.962,53
223.46366666666663,3.484666666666666,0.942,0.029,69
222.6703333333333,3.5833611111111106,0.968,0.0,31
221.4757083333333,3.137944444444444,0.0,0.865,52
221.05920833333332,3.588916666666666,0.95,0.017,60
222.43649999999997,4.0272499999999996,0.955,0.0,22
222.67204166666664,4.169055555555555,0.88,0.0,25
222.2460833333333,4.186999999999999,0.933,0.044,45
221.99433333333332,4.413888888888888,0.879,0.03,33
223.8350833333333,3.9251111111111108,0.016,0.967,61
223.79116666666664,3.9087222222222215,0.875,0.0,24
223.56391666666664,4.514277777777777,0.84,0.04,25
223.88816666666665,4.7749999999999995,0.0,1.0,29
223.41666666666663,4.894305555555555,0.0,0.98,49
222.9674583333333,5.245666666666666,0.019,0.981,53
222.98012499999996,5.265777777777777,0.818,0.023,44
223.8514583333333,5.179333333333332,0.037,0.833,54
223.9363333333333,5.307472222222222,0.0,0.966,29
223.83808333333332,5.297805555555555,0.833,0.056,54
223.36674999999997,5.538388888888888,0.0,0.903,31
220.41879166666664,4.063083333333333,0.828,0.034,29
220.63599999999997,4.4304444444444435,0.077,0.885,26
221.26016666666663,4.507138888888888,0.941,0.029,34
221.25837499999997,4.774055555555555,0.969,0.031,32
221.24566666666664,5.219555555555555,0.0,1.0,42
220.66349999999997,5.350999999999999,0.037,0.926,27
222.43974999999998,5.225527777777777,0.833,0.0,36
222.3067083333333,5.306388888888888,0.0,0.877,65
222.50454166666663,5.666388888888888,0.0,0.846,26
222.03224999999998,5.765416666666666,0.966,0.034,59
223.09024999999997,5.703555555555555,0.893,0.036,28
222.66087499999998,5.770416666666666,0.0,0.913,23
222.49937499999996,5.723583333333332,1.0,0.0,28
222.53454166666663,5.833638888888888,0.032,0.903,31
222.87704166666663,6.063138888888888,0.0,0.931,29
222.88466666666665,6.105305555555555,0.0,0.923,26
223.1579583333333,6.260722222222221,1.0,0.0,31
221.30987499999998,5.895138888888888,0.026,0.947,38
220.9874583333333,5.946333333333333,0.948,0.017,58
221.0217083333333,5.990666666666666,0.0,0.935,31
221.5824583333333,6.11586111111111,0.0,0.933,60
222.01116666666664,6.300638888888888,0.0,0.868,53
222.55999999999997,6.50811111111111,0.057,0.943,35
222.73974999999996,6.600055555555555,0.0,0.875,24
222.61504166666663,6.6203611111111105,0.0,0.906,32
222.3677083333333,6.628777777777777,0.0,0.833,30
221.65974999999997,6.616694444444444,0.017,0.9,60
221.6767083333333,6.67911111111111,0.0,0.889,54
222.15774999999996,6.81461111111111,0.0,0.912,34
224.99466666666663,5.017527777777777,0.95,0.05,20
225.05216666666664,5.587777777777777,0.033,0.967,30
225.62216666666663,5.544944444444444,0.871,0.032,31
226.2545833333333,5.863666666666666,0.0,0.967,60
225.17366666666663,6.004722222222221,0.032,0.839,31
225.6750833333333,6.028416666666666,0.862,0.034,58
225.8252083333333,6.10136111111111,0.0,0.919,37
224.50379166666664,5.718805555555555,0.958,0.0,24
224.82624999999996,5.855277777777777,0.807,0.018,57
225.11499999999998,6.454749999999999,0.964,0.0,28
225.1115833333333,6.615555555555555,0.94,0.03,67
